,alphablend_0p10_normal_seed_1,alphablend_0p20_normal_seed_1,alphablend_0p30_normal_seed_1,alphablend_0p40_normal_seed_1,alphablend_0p50_normal_seed_1,alphablend_0p60_normal_seed_1,alphablend_0p70_normal_seed_1,alphablend_0p80_normal_seed_1,alphablend_0p90_normal_seed_1
alphablend_0p10_normal,1.0,0.9993090315243152,0.9473337876060668,0.9463439923686284,0.9896385111050549,0.9992715231788079,0.952803422347767,0.7516838526360164,0.021482283522845782
alphablend_0p20_normal,1.0,0.9994677886122698,0.9533441893456098,0.9767400989532226,0.98912762612823,0.9995351925630811,0.979359065656064,0.7983376446353028,0.032550698196449485
alphablend_0p30_normal,0.9997381190376095,0.98895859914121,0.9376144228184125,0.9884615384615385,0.9931037683280188,0.998872884898328,0.9781106653228869,0.7990003180085004,0.03747075568218554
alphablend_0p40_normal,0.9984620227138981,0.9586788444923664,0.8892704285291912,0.9319761790911814,0.9911491858517308,0.9974202547062315,0.9635027758423289,0.8254646887889556,0.050799525006737636
alphablend_0p50_normal,0.9387188891498622,0.5971664650999283,0.7907113525917174,0.8554163570276379,0.9885424191125358,0.9980037300425202,0.9887494456353156,0.882420383405548,0.060464543704917814
alphablend_0p60_normal,0.5975317867833942,0.08626051806002774,0.044747988264553416,0.6508649086632989,0.9491812310268262,0.9223137652773461,0.9697406404898141,0.8866524738466677,0.08656405545284812
alphablend_0p70_normal,0.11519187798010908,0.003742589898800307,0.003551711498336435,0.169852132081093,0.595942957845269,0.6228096329562158,0.9373533932715361,0.8514045530303885,0.13809611289924367
alphablend_0p80_normal,0.009207779886148007,0.0,0.04021665742266016,0.015771364189382124,0.14300061573029804,0.10403112476644097,0.7256696725524835,0.7627850603262255,0.24178768329133055
alphablend_0p90_normal,0.0,0.0,0.11139555102140457,0.0,0.03871189023428177,0.0,0.018224849183479337,0.33565155574226024,0.3986557784303083
