,name,seed,net_name,swin_size,cache_rate,max_epochs,num_workers,val_interval,learning_rate,val_batch_size,att_model_params,train_batch_size,unet_model_params,vnet_model_params,noskipunet_model_params,unetplusplus_model_params,gradients/graph_13up_tr256.bn1.bias,gradients/graph_13down_tr128.down_conv.weight,gradients/graph_13down_tr64.ops.0.conv_block.adn.N.bias,gradients/graph_13down_tr64.ops.1.conv_block.adn.N.weight,gradients/graph_13out_tr.conv2.bias,gradients/graph_13up_tr128.up_conv.weight,val/dice_metric,gradients/graph_13up_tr64.bn1.weight,gradients/graph_13up_tr64.ops.0.conv_block.conv.weight,gradients/graph_13up_tr128.ops.0.conv_block.conv.weight,gradients/graph_13down_tr256.ops.0.conv_block.adn.N.weight,gradients/graph_13down_tr32.down_conv.weight,gradients/graph_13down_tr256.ops.1.conv_block.adn.N.bias,gradients/graph_13down_tr32.bn1.weight,gradients/graph_13in_tr.conv_block.conv.weight,gradients/graph_13up_tr64.up_conv.weight,best_dice_metric,gradients/graph_13down_tr64.down_conv.weight,gradients/graph_13down_tr256.ops.1.conv_block.adn.N.weight,gradients/graph_13up_tr256.ops.0.conv_block.adn.N.bias,gradients/graph_13up_tr256.ops.1.conv_block.adn.N.weight,gradients/graph_13in_tr.conv_block.adn.N.bias,gradients/graph_13up_tr128.ops.1.conv_block.conv.weight,gradients/graph_13down_tr128.ops.2.conv_block.conv.weight,gradients/graph_13up_tr64.up_conv.bias,best_metric_epoch,gradients/graph_13up_tr128.bn1.bias,gradients/graph_13down_tr256.bn1.weight,gradients/graph_13down_tr128.ops.0.conv_block.adn.N.weight,gradients/graph_13up_tr32.bn1.weight,gradients/graph_13down_tr128.ops.0.conv_block.adn.N.bias,gradients/graph_13out_tr.conv2.weight,test/dice_metric,gradients/graph_13up_tr128.bn1.weight,gradients/graph_13in_tr.conv_block.adn.N.weight,train/loss,gradients/graph_13down_tr128.ops.2.conv_block.adn.N.weight,gradients/graph_13up_tr256.ops.1.conv_block.adn.N.bias,gradients/graph_13down_tr32.ops.0.conv_block.adn.N.bias,train/loss_epoch,gradients/graph_13up_tr128.ops.0.conv_block.adn.N.bias,gradients/graph_13up_tr256.ops.0.conv_block.conv.weight,gradients/graph_13down_tr32.ops.0.conv_block.conv.weight,gradients/graph_13down_tr32.ops.0.conv_block.adn.N.weight,gradients/graph_13down_tr256.bn1.bias,_timestamp,gradients/graph_13up_tr256.ops.0.conv_block.adn.N.weight,gradients/graph_13up_tr32.ops.0.conv_block.conv.weight,gradients/graph_13down_tr64.ops.0.conv_block.conv.weight,gradients/graph_13down_tr256.down_conv.weight,gradients/graph_13out_tr.conv_block.adn.N.bias,gradients/graph_13down_tr128.ops.1.conv_block.adn.N.bias,gradients/graph_13up_tr256.bn1.weight,gradients/graph_13up_tr128.ops.1.conv_block.adn.N.weight,gradients/graph_13down_tr64.bn1.bias,_wandb,gradients/graph_13up_tr256.ops.1.conv_block.conv.weight,gradients/graph_13down_tr128.ops.1.conv_block.conv.weight,gradients/graph_13down_tr64.ops.0.conv_block.adn.N.weight,gradients/graph_13down_tr128.ops.0.conv_block.conv.weight,gradients/graph_13down_tr32.bn1.bias,gradients/graph_13down_tr256.ops.0.conv_block.adn.N.bias,gradients/graph_13down_tr64.ops.1.conv_block.adn.N.bias,gradients/graph_13down_tr128.bn1.weight,gradients/graph_13down_tr128.ops.2.conv_block.adn.N.bias,gradients/graph_13down_tr128.ops.1.conv_block.adn.N.weight,_runtime,gradients/graph_13up_tr256.up_conv.weight,Val output,_step,gradients/graph_13up_tr32.up_conv.bias,gradients/graph_13up_tr64.bn1.bias,gradients/graph_13down_tr128.bn1.bias,gradients/graph_13up_tr128.ops.1.conv_block.adn.N.bias,gradients/graph_13down_tr256.ops.1.conv_block.conv.weight,gradients/graph_13out_tr.conv_block.conv.weight,gradients/graph_13down_tr256.ops.0.conv_block.conv.weight,gradients/graph_13up_tr32.ops.0.conv_block.adn.N.weight,gradients/graph_13down_tr64.ops.1.conv_block.conv.weight,gradients/graph_13up_tr64.ops.0.conv_block.adn.N.weight,gradients/graph_13up_tr128.ops.0.conv_block.adn.N.weight,gradients/graph_13out_tr.conv_block.adn.N.weight,gradients/graph_13up_tr32.ops.0.conv_block.adn.N.bias,gradients/graph_13up_tr32.bn1.bias,gradients/graph_13up_tr32.up_conv.weight,gradients/graph_13up_tr64.ops.0.conv_block.adn.N.bias,gradients/graph_13up_tr128.up_conv.bias,gradients/graph_13up_tr256.up_conv.bias,gradients/graph_13down_tr64.bn1.weight,gradients/graph_8down_tr256.bn1.bias,gradients/graph_8up_tr32.ops.0.conv_block.conv.weight,gradients/graph_8down_tr128.ops.2.conv_block.conv.weight,gradients/graph_8up_tr256.bn1.bias,gradients/graph_8down_tr32.ops.0.conv_block.adn.N.weight,gradients/graph_8down_tr256.ops.1.conv_block.adn.N.weight,gradients/graph_8up_tr64.up_conv.weight,gradients/graph_8up_tr32.ops.0.conv_block.adn.N.weight,gradients/graph_8up_tr128.up_conv.bias,gradients/graph_8up_tr128.ops.0.conv_block.adn.N.weight,gradients/graph_8up_tr32.up_conv.bias,gradients/graph_8down_tr64.bn1.bias,gradients/graph_8up_tr256.ops.0.conv_block.adn.N.weight,gradients/graph_8down_tr128.bn1.weight,gradients/graph_8up_tr64.ops.0.conv_block.adn.N.bias,gradients/graph_8down_tr64.ops.0.conv_block.adn.N.weight,gradients/graph_8down_tr128.ops.0.conv_block.adn.N.weight,gradients/graph_8out_tr.conv2.weight,gradients/graph_8down_tr64.ops.0.conv_block.adn.N.bias,gradients/graph_8up_tr256.ops.1.conv_block.conv.weight,gradients/graph_8down_tr32.bn1.bias,gradients/graph_8out_tr.conv_block.conv.weight,gradients/graph_8up_tr64.ops.0.conv_block.adn.N.weight,gradients/graph_8down_tr64.ops.1.conv_block.conv.weight,gradients/graph_8down_tr128.ops.0.conv_block.conv.weight,gradients/graph_8up_tr128.ops.1.conv_block.adn.N.weight,gradients/graph_8up_tr256.bn1.weight,gradients/graph_8up_tr128.bn1.bias,gradients/graph_8out_tr.conv2.bias,gradients/graph_8down_tr32.ops.0.conv_block.adn.N.bias,gradients/graph_8in_tr.conv_block.adn.N.weight,gradients/graph_8up_tr64.bn1.weight,gradients/graph_8up_tr128.ops.0.conv_block.conv.weight,gradients/graph_8up_tr64.up_conv.bias,gradients/graph_8down_tr256.down_conv.weight,gradients/graph_8down_tr128.ops.1.conv_block.conv.weight,gradients/graph_8up_tr256.ops.0.conv_block.conv.weight,gradients/graph_8down_tr32.down_conv.weight,gradients/graph_8down_tr128.down_conv.weight,gradients/graph_8out_tr.conv_block.adn.N.weight,gradients/graph_8up_tr32.bn1.weight,gradients/graph_8down_tr128.ops.1.conv_block.adn.N.bias,gradients/graph_8up_tr256.up_conv.weight,gradients/graph_8in_tr.conv_block.conv.weight,gradients/graph_8up_tr128.ops.0.conv_block.adn.N.bias,gradients/graph_8down_tr128.ops.0.conv_block.adn.N.bias,gradients/graph_8up_tr32.bn1.bias,gradients/graph_8in_tr.conv_block.adn.N.bias,gradients/graph_8up_tr32.up_conv.weight,gradients/graph_8up_tr128.bn1.weight,gradients/graph_8down_tr256.bn1.weight,gradients/graph_8up_tr256.ops.1.conv_block.adn.N.bias,gradients/graph_8up_tr64.ops.0.conv_block.conv.weight,gradients/graph_8down_tr64.ops.0.conv_block.conv.weight,gradients/graph_8down_tr256.ops.0.conv_block.conv.weight,gradients/graph_8down_tr64.ops.1.conv_block.adn.N.weight,gradients/graph_8down_tr128.bn1.bias,gradients/graph_8down_tr64.ops.1.conv_block.adn.N.bias,gradients/graph_8down_tr128.ops.2.conv_block.adn.N.bias,gradients/graph_8up_tr64.bn1.bias,gradients/graph_8down_tr32.ops.0.conv_block.conv.weight,gradients/graph_8up_tr128.up_conv.weight,gradients/graph_8down_tr256.ops.1.conv_block.adn.N.bias,gradients/graph_8out_tr.conv_block.adn.N.bias,gradients/graph_8up_tr128.ops.1.conv_block.conv.weight,gradients/graph_8down_tr64.bn1.weight,gradients/graph_8down_tr64.down_conv.weight,gradients/graph_8down_tr256.ops.0.conv_block.adn.N.weight,gradients/graph_8up_tr256.ops.1.conv_block.adn.N.weight,gradients/graph_8down_tr128.ops.2.conv_block.adn.N.weight,gradients/graph_8up_tr256.up_conv.bias,gradients/graph_8up_tr256.ops.0.conv_block.adn.N.bias,gradients/graph_8up_tr32.ops.0.conv_block.adn.N.bias,gradients/graph_8down_tr256.ops.0.conv_block.adn.N.bias,gradients/graph_8up_tr128.ops.1.conv_block.adn.N.bias,gradients/graph_8down_tr128.ops.1.conv_block.adn.N.weight,gradients/graph_8down_tr32.bn1.weight,gradients/graph_8down_tr256.ops.1.conv_block.conv.weight,gradients/graph_3in_tr.conv_block.adn.N.bias,gradients/graph_3down_tr32.bn1.weight,gradients/graph_3up_tr256.ops.1.conv_block.adn.N.bias,gradients/graph_3down_tr256.ops.0.conv_block.conv.weight,gradients/graph_3up_tr128.up_conv.bias,gradients/graph_3down_tr256.bn1.bias,gradients/graph_3up_tr256.bn1.bias,gradients/graph_3down_tr32.ops.0.conv_block.conv.weight,gradients/graph_3up_tr32.ops.0.conv_block.conv.weight,gradients/graph_3up_tr64.ops.0.conv_block.conv.weight,gradients/graph_3down_tr64.ops.1.conv_block.adn.N.bias,gradients/graph_3up_tr128.bn1.weight,gradients/graph_3down_tr64.ops.0.conv_block.conv.weight,gradients/graph_3down_tr128.bn1.weight,gradients/graph_3in_tr.conv_block.conv.weight,gradients/graph_3down_tr128.ops.2.conv_block.conv.weight,gradients/graph_3down_tr256.down_conv.weight,gradients/graph_3down_tr256.bn1.weight,gradients/graph_3up_tr128.ops.0.conv_block.adn.N.weight,gradients/graph_3down_tr256.ops.1.conv_block.conv.weight,gradients/graph_3up_tr64.bn1.weight,gradients/graph_3down_tr64.ops.0.conv_block.adn.N.weight,gradients/graph_3down_tr256.ops.0.conv_block.adn.N.weight,gradients/graph_3down_tr128.down_conv.weight,gradients/graph_3down_tr32.ops.0.conv_block.adn.N.weight,gradients/graph_3down_tr64.ops.0.conv_block.adn.N.bias,gradients/graph_3down_tr128.ops.2.conv_block.adn.N.bias,gradients/graph_3out_tr.conv_block.conv.weight,gradients/graph_3up_tr32.bn1.bias,gradients/graph_3out_tr.conv_block.adn.N.bias,gradients/graph_3up_tr128.ops.0.conv_block.adn.N.bias,gradients/graph_3down_tr256.ops.1.conv_block.adn.N.weight,gradients/graph_3up_tr256.up_conv.weight,gradients/graph_3down_tr64.ops.1.conv_block.adn.N.weight,gradients/graph_3out_tr.conv2.weight,gradients/graph_3up_tr128.bn1.bias,gradients/graph_3up_tr32.up_conv.weight,gradients/graph_3out_tr.conv_block.adn.N.weight,gradients/graph_3down_tr256.ops.0.conv_block.adn.N.bias,gradients/graph_3up_tr32.ops.0.conv_block.adn.N.weight,gradients/graph_3up_tr32.up_conv.bias,gradients/graph_3down_tr128.ops.1.conv_block.conv.weight,gradients/graph_3in_tr.conv_block.adn.N.weight,gradients/graph_3down_tr64.bn1.bias,gradients/graph_3up_tr256.up_conv.bias,gradients/graph_3down_tr64.down_conv.weight,gradients/graph_3down_tr128.ops.1.conv_block.adn.N.weight,gradients/graph_3up_tr128.ops.1.conv_block.adn.N.weight,gradients/graph_3down_tr256.ops.1.conv_block.adn.N.bias,gradients/graph_3down_tr32.bn1.bias,gradients/graph_3up_tr32.bn1.weight,gradients/graph_3up_tr64.ops.0.conv_block.adn.N.weight,gradients/graph_3down_tr128.ops.0.conv_block.adn.N.bias,gradients/graph_3down_tr128.ops.2.conv_block.adn.N.weight,gradients/graph_3up_tr256.ops.0.conv_block.adn.N.bias,gradients/graph_3down_tr128.bn1.bias,gradients/graph_3up_tr256.ops.0.conv_block.adn.N.weight,gradients/graph_3up_tr256.ops.0.conv_block.conv.weight,gradients/graph_3up_tr64.bn1.bias,gradients/graph_3up_tr64.up_conv.bias,gradients/graph_3up_tr128.ops.0.conv_block.conv.weight,gradients/graph_3down_tr32.down_conv.weight,gradients/graph_3up_tr32.ops.0.conv_block.adn.N.bias,gradients/graph_3down_tr64.bn1.weight,gradients/graph_3down_tr128.ops.0.conv_block.adn.N.weight,gradients/graph_3up_tr256.bn1.weight,gradients/graph_3up_tr256.ops.1.conv_block.adn.N.weight,gradients/graph_3down_tr64.ops.1.conv_block.conv.weight,gradients/graph_3down_tr128.ops.1.conv_block.adn.N.bias,gradients/graph_3out_tr.conv2.bias,gradients/graph_3up_tr64.up_conv.weight,gradients/graph_3down_tr32.ops.0.conv_block.adn.N.bias,gradients/graph_3up_tr256.ops.1.conv_block.conv.weight,gradients/graph_3up_tr128.ops.1.conv_block.conv.weight,gradients/graph_3down_tr128.ops.0.conv_block.conv.weight,gradients/graph_3up_tr128.up_conv.weight,gradients/graph_3up_tr128.ops.1.conv_block.adn.N.bias,gradients/graph_3up_tr64.ops.0.conv_block.adn.N.bias
