,alphablend_0p10_normal_seed_1,alphablend_0p20_normal_seed_1,alphablend_0p30_normal_seed_1,alphablend_0p40_normal_seed_1,alphablend_0p50_normal_seed_1,alphablend_0p60_normal_seed_1,alphablend_0p70_normal_seed_1,alphablend_0p80_normal_seed_1,alphablend_0p90_normal_seed_1
alphablend_0p10_normal,1.0,1.0,1.0,1.0,1.0,1.0,0.9874885207729649,0.676963356452061,0.006164950072807263
alphablend_0p20_normal,0.9999183006535948,1.0,1.0,1.0,1.0,0.9978503184713375,0.9927769205138588,0.8112824800389171,0.009378101355990704
alphablend_0p30_normal,0.9882883594170984,0.995339733074726,1.0,1.0,1.0,1.0,0.9778285363621796,0.7826501272665402,0.006772295669538198
alphablend_0p40_normal,0.9611269938812267,0.9795632543217989,1.0,1.0,0.9999185667752443,0.9998931623931624,0.966837926424865,0.7630794023823002,0.020332933255835288
alphablend_0p50_normal,0.5018437338966246,0.6822159377308971,0.9492937421317164,0.9396022066472941,0.9991692930915029,0.9997504159733778,0.9834805524665773,0.8892284767802379,0.031052982186109496
alphablend_0p60_normal,0.07059375633336369,0.2154933661062131,0.4678353830675957,0.411200388410634,0.8555704944059116,0.9980068947954518,0.9767895521107371,0.8676084624013022,0.06414061606423158
alphablend_0p70_normal,0.006851851851851852,0.00995363803354966,0.1103284546669531,0.04569880204183828,0.30508020509241274,0.8579747607101844,0.9592441300597994,0.7937130718680719,0.09397091483532466
alphablend_0p80_normal,0.0,0.0,0.0,0.0,0.03451768835046994,0.34911415216789016,0.7752170239848348,0.7511132234070511,0.2403805681296809
alphablend_0p90_normal,0.0,0.0,0.0,0.0,0.0,0.018468541718161202,0.03543013833142596,0.29121371395443124,0.46912263778751145
