,alphablend_0p10_normal_seed_1,alphablend_0p20_normal_seed_1,alphablend_0p30_normal_seed_1,alphablend_0p40_normal_seed_1,alphablend_0p50_normal_seed_1,alphablend_0p60_normal_seed_1,alphablend_0p70_normal_seed_1,alphablend_0p80_normal_seed_1,alphablend_0p90_normal_seed_1
alphablend_0p10_normal,6.457139906451832,0.7662580853836164,1.0500124793459198,23.350809016438184,0.8618700139500499,3.71741118512866,1.4127400864775725,2.9029660171430343,35.52965121753105
alphablend_0p20_normal,4.12918816451609,0.7954774975237159,1.0534433398386789,15.129771898315955,0.8501489991716712,3.6542897750611374,1.5169671655056076,2.81283937187083,31.195921954149163
alphablend_0p30_normal,6.556385666873628,0.8761865513999437,1.768872688704981,12.186253646467197,0.9203873523946203,3.6321123145867995,1.4737693968250878,2.9918443389448526,33.86517294028357
alphablend_0p40_normal,16.784822109482725,1.1460799862485653,2.7692029963686835,21.229272202122907,0.930718730813388,3.8197546075303657,1.5747645038943507,2.9862270821435133,32.223962202923474
alphablend_0p50_normal,47.08091628266395,3.5099541653472244,23.929241264641437,29.496288400297384,1.0750827139042216,3.960498501535175,1.7025210854916808,2.8563259136274444,28.799018837280748
alphablend_0p60_normal,77.46232874235535,24.78869051139241,49.69679952947321,55.75295986657686,1.4028277351685186,4.128926234472094,1.7852244465080767,3.192215201347106,21.418176113231237
alphablend_0p70_normal,75.89187107932399,51.06839955511914,75.72417877225914,68.0435907112043,23.77429798582722,15.027845208203829,2.174253094180395,3.067561526100249,16.466088189366822
alphablend_0p80_normal,78.12978131644164,75.34467079505217,84.24304789407928,82.82349270315453,72.742297746366,45.34299595754461,44.33390402385172,4.118363316478949,11.278442023748676
alphablend_0p90_normal,79.25778891371566,81.75447072292448,86.65488900028109,86.53860265957987,85.85224758258451,80.87545984544093,85.91861683823643,inf,9.891413174454225
