,alphablend_0p10_normal_seed_1,alphablend_0p20_normal_seed_1,alphablend_0p30_normal_seed_1,alphablend_0p40_normal_seed_1,alphablend_0p50_normal_seed_1,alphablend_0p60_normal_seed_1,alphablend_0p70_normal_seed_1,alphablend_0p80_normal_seed_1,alphablend_0p90_normal_seed_1
alphablend_0p10_normal,0.5771527980396187,0.6608702329742945,0.42722436588089235,0.5178310343860569,0.3851811837733522,0.7013388522909927,22.203687329756413,1.13318930164759,17.98100182645624
alphablend_0p20_normal,0.644378044586193,0.657884688037283,0.4534416957002021,0.5120659209663603,0.37020467043439387,0.6326449051462667,17.252462527128266,1.1399539016365436,17.213170553556747
alphablend_0p30_normal,1.0548564795883775,0.7093952994400036,0.5000862552817065,0.5426194524557598,0.3809443388647503,0.659365257396934,8.007601855854368,1.1145488608721064,15.241116176834472
alphablend_0p40_normal,2.250471748663215,2.16050712408959,0.6392473932274852,0.6761351090367818,0.4122339878312017,0.6847667887127613,5.98262952591108,1.1634427184288323,14.297410398512909
alphablend_0p50_normal,4.778026832680736,20.293407318509114,1.0079194360288388,0.839154504100559,0.5219185982270632,0.7185183681824407,1.0012607343578972,1.510379752964187,13.467684547399656
alphablend_0p60_normal,26.24788855788416,44.250156246364014,17.880707952292333,2.0375072139394836,0.6360356995025898,0.7610365433414323,0.8976892140375796,1.652075287472341,13.289402115966956
alphablend_0p70_normal,42.61325697007476,54.39059943238583,47.146667850064276,27.443667695771644,18.208688904021553,1.8967881978090202,0.8780427576175063,1.6209420884870565,10.160443723243098
alphablend_0p80_normal,54.22723694116246,68.21969558745896,77.82592531504511,64.55049739154772,66.84100529734937,46.57939132499281,3.5273114872039706,2.537268574142344,9.612570892695436
alphablend_0p90_normal,59.90937380542289,74.08082987025627,85.94176105716363,84.66592368235533,86.38379555534223,85.24010504243206,58.967303680555666,8.42857201453427,10.93655882757275
