,alphablend_0p10_normal_seed_1,alphablend_0p20_normal_seed_1,alphablend_0p30_normal_seed_1,alphablend_0p40_normal_seed_1,alphablend_0p50_normal_seed_1,alphablend_0p60_normal_seed_1,alphablend_0p70_normal_seed_1,alphablend_0p80_normal_seed_1,alphablend_0p90_normal_seed_1
alphablend_0p10_normal,0.930560264736414,0.9814233750104904,0.9743307709693909,0.7363334517925978,0.9788992613554001,0.9362097889184952,0.9645164012908936,0.9305210798978806,0.5078232929110527
alphablend_0p20_normal,0.9321919064968824,0.9809144109487533,0.9747222930192947,0.8046408995985985,0.9795302867889404,0.9434612989425659,0.9624377459287643,0.9314598053693771,0.5521866038441658
alphablend_0p30_normal,0.9294943582266569,0.9791352868080139,0.9709807872772217,0.8622020553797484,0.976909139752388,0.9353173471987247,0.9632824212312698,0.9284385919570923,0.5090246647596359
alphablend_0p40_normal,0.8195670485496521,0.9745095938444137,0.9575308799743653,0.7689087521284819,0.977855435013771,0.9304413095116615,0.9623363524675369,0.9284390449523926,0.5216979220509529
alphablend_0p50_normal,0.4950872264802456,0.9561581641435624,0.787238535284996,0.6711600102484226,0.9739046037197113,0.9265745639801025,0.9561886012554168,0.9314320504665374,0.565905436873436
alphablend_0p60_normal,0.25945521891117096,0.7777595937252044,0.39629341289401054,0.42001300789415835,0.9658321380615235,0.9325136005878448,0.9572590619325638,0.9242092400789261,0.6470084071159363
alphablend_0p70_normal,0.24556955844163894,0.44016946367919446,0.27664978988468647,0.3753230642527342,0.6772480688989162,0.8044427774846554,0.945068284869194,0.925672110915184,0.709849251806736
alphablend_0p80_normal,0.24140359424054622,0.2832586694508791,0.2396725479513407,0.24582368433475493,0.2721048962324858,0.4193166848272085,0.4670291654765606,0.902710297703743,0.7809564441442489
alphablend_0p90_normal,0.24087278880178928,0.24423870146274568,0.23694948479533195,0.23682451099157334,0.23756633661687374,0.240117821469903,0.2388491567224264,0.4774389699101448,0.7946515485644341
